id,text,class,language
468,"¿Podrías mejorar esta foto borrosa de la carroza del desfile para que las decoraciones, los disfraces y los carteles sean visibles?",SR,es
469,"Könnten Sie dieses verschwommene Foto des Paradewagens verbessern, damit die Dekorationen, Kostüme und Banner sichtbar sind?",SR,de
470,"Kunt u deze wazige foto van de praalwagen verbeteren, zodat de versieringen, kostuums en spandoeken zichtbaar zijn?",SR,nl
471,This picture is too noisy for my project. Can you remove the grain?,noise,en
472,Cette image est trop bruyante pour mon projet. Pouvez-vous retirer le grain ?,noise,fr
473,Esta imagen es demasiado ruidosa para mi proyecto. ¿Puedes quitar el grano?,noise,es
474,Dieses Bild ist zu verrauscht für mein Projekt. Können Sie das Korn entfernen?,noise,de
475,Deze foto is te luidruchtig voor mijn project. Kun je het graan verwijderen?,noise,nl
476,Can you enhance this low-light image and make it more visible?,LLIE,en
477,Pouvez-vous améliorer cette image en basse lumière et la rendre plus visible ?,LLIE,fr
478,¿Puedes mejorar esta imagen con poca luz y hacerla más visible?,LLIE,es
479,Können Sie dieses Bild bei schlechten Lichtverhältnissen verbessern und besser sichtbar machen?,LLIE,de
480,Kun jij dit beeld bij weinig licht verbeteren en beter zichtbaar maken?,LLIE,nl
481,Restore the rich purple hue of the barrel sponge so it stands out among the yellow corals.,UWIR,en
482,Restaurez la riche teinte violette de l'éponge en tonneau pour qu'elle se démarque parmi les coraux jaunes.,UWIR,fr
483,Restaura el rico tono púrpura de la esponja barril para que se destaque entre los corales amarillos.,UWIR,es
484,"Stellen Sie den satten violetten Farbton des Fassschwamms wieder her, damit er sich von den gelben Korallen abhebt.",UWIR,de
485,"Herstel de rijke paarse tint van de vatspons, zodat deze opvalt tussen de gele koralen.",UWIR,nl
486,The foggy appearance in this picture is distracting. Can you enhance it?,haze,en
487,L’aspect brumeux de cette image est gênant. Pouvez-vous l'améliorer ?,haze,fr
488,La apariencia de niebla en esta imagen distrae. ¿Puedes mejorarlo?,haze,es
489,Die neblige Erscheinung auf diesem Bild lenkt ab. Können Sie es verbessern?,haze,de
490,Het mistige uiterlijk op deze foto leidt af. Kun je het verbeteren?,haze,nl
491,Can you make this dark image clearer by improving the exposure?,LLIE,en
492,Pouvez-vous rendre cette image sombre plus claire en améliorant l’exposition ?,LLIE,fr
493,¿Puedes aclarar esta imagen oscura mejorando la exposición?,LLIE,es
494,"Können Sie dieses dunkle Bild klarer machen, indem Sie die Belichtung verbessern?",LLIE,de
495,Kun je dit donkere beeld duidelijker maken door de belichting te verbeteren?,LLIE,nl
496,Please sharpen the coral reef so the tiny polyps are well defined.,UWIR,en
497,Veuillez affûter le récif de corail pour que les minuscules polypes soient bien définis.,UWIR,fr
498,Afile el arrecife de coral para que los pequeños pólipos queden bien definidos.,UWIR,es
499,"Bitte schärfen Sie das Korallenriff, damit die winzigen Polypen gut erkennbar sind.",UWIR,de
500,Slijp het koraalrif zodat de kleine poliepen goed gedefinieerd zijn.,UWIR,nl
1,The noisy background in this image is ruining the focus. Can you clean it up?,noise,en
2,L'arrière-plan bruyant de cette image gâche la mise au point. Pouvez-vous le nettoyer ?,noise,fr
3,El ruido de fondo de esta imagen está arruinando el enfoque. ¿Puedes limpiarlo?,noise,es
4,Der verrauschte Hintergrund in diesem Bild beeinträchtigt den Fokus. Kannst du es aufräumen?,noise,de
5,De luidruchtige achtergrond in deze afbeelding verpest de focus. Kun jij het opruimen?,noise,nl
6,Could you make the reef fish more visible without altering the background haze too much?,UWIR,en
7,Pourriez-vous rendre les poissons de récif plus visibles sans trop altérer la brume d'arrière-plan ?,UWIR,fr
8,¿Podrías hacer que los peces del arrecife sean más visibles sin alterar demasiado la neblina del fondo?,UWIR,es
9,"Könnten Sie die Rifffische besser sichtbar machen, ohne den Hintergrundschleier zu sehr zu verändern?",UWIR,de
10,Kun je de rifvissen beter zichtbaar maken zonder de achtergrondwaas te veel te veranderen?,UWIR,nl
11,Can you upscale this historical battlefield photo so the soldiers and background details are clear for research?,SR,en
12,Pouvez-vous mettre à niveau cette photo historique du champ de bataille afin que les soldats et les détails de l'arrière-plan soient clairs pour la recherche ?,SR,fr
13,¿Puedes mejorar esta fotografía histórica del campo de batalla para que los soldados y los detalles del trasfondo queden claros para la investigación?,SR,es
14,"Können Sie dieses historische Schlachtfeldfoto hochskalieren, sodass die Soldaten und Hintergrunddetails für die Recherche klar erkennbar sind?",SR,de
15,Kun jij deze historische slagveldfoto opschalen zodat de soldaten en achtergronddetails duidelijk zijn voor onderzoek?,SR,nl
16,The rain in this photo is dulling its natural beauty. Can you clean it up and enhance it?,rain,en
17,La pluie sur cette photo ternit sa beauté naturelle. Pouvez-vous le nettoyer et l’améliorer ?,rain,fr
18,La lluvia en esta foto está opacando su belleza natural. ¿Puedes limpiarlo y mejorarlo?,rain,es
19,Der Regen auf diesem Foto trübt seine natürliche Schönheit. Können Sie es aufräumen und verbessern?,rain,de
20,De regen op deze foto vervaagt de natuurlijke schoonheid. Kun jij het opruimen en verbeteren?,rain,nl
21,Could you increase the resolution of this forest path photo so the bark textures and ground leaves are visible?,SR,en
22,Pourriez-vous augmenter la résolution de cette photo de chemin forestier afin que les textures de l'écorce et les feuilles moulues soient visibles ?,SR,fr
23,¿Podrías aumentar la resolución de esta foto de un sendero forestal para que las texturas de la corteza y las hojas del suelo sean visibles?,SR,es
24,"Könnten Sie die Auflösung dieses Waldwegfotos erhöhen, damit die Rindenstrukturen und Bodenblätter sichtbar sind?",SR,de
25,"Kunt u de resolutie van deze bospadfoto verhogen, zodat de schorstexturen en grondbladeren zichtbaar zijn?",SR,nl
26,This photo needs a clean and clear look. Can you eliminate the haze?,haze,en
27,Cette photo a besoin d’un aspect net et clair. Pouvez-vous éliminer la brume ?,haze,fr
28,Esta foto necesita una apariencia limpia y clara. ¿Puedes eliminar la neblina?,haze,es
29,Dieses Foto braucht einen sauberen und klaren Look. Können Sie den Dunst beseitigen?,haze,de
30,Deze foto heeft een strakke en heldere uitstraling nodig. Kun jij de waas wegnemen?,haze,nl
31,Brighten the sea turtle’s flippers so their markings are more distinct.,UWIR,en
32,Éclaircissez les nageoires de la tortue marine pour que leurs marques soient plus distinctes.,UWIR,fr
33,Ilumina las aletas de las tortugas marinas para que sus marcas sean más distintivas.,UWIR,es
34,"Hellen Sie die Flossen der Meeresschildkröte auf, damit ihre Markierungen deutlicher hervortreten.",UWIR,de
35,"Fleur de vinnen van de zeeschildpad op, zodat hun markeringen duidelijker zijn.",UWIR,nl
36,Could you help sharpen this image and remove the blurry areas?,blur,en
37,Pourriez-vous aider à rendre cette image plus nette et à supprimer les zones floues ?,blur,fr
38,¿Podrías ayudar a enfocar esta imagen y eliminar las áreas borrosas?,blur,es
39,"Könnten Sie helfen, dieses Bild zu schärfen und die verschwommenen Bereiche zu entfernen?",blur,de
40,Kunt u helpen deze afbeelding scherper te maken en de onscherpe gebieden te verwijderen?,blur,nl
41,The rain streaks in this picture are distracting. Can you clean them up and enhance the image?,rain,en
42,Les traînées de pluie sur cette photo sont gênantes. Pouvez-vous les nettoyer et améliorer l'image ?,rain,fr
43,Las rayas de lluvia en esta imagen distraen. ¿Puedes limpiarlos y mejorar la imagen?,rain,es
44,Die Regenstreifen auf diesem Bild lenken ab. Können Sie sie bereinigen und das Bild verbessern?,rain,de
45,De regenstrepen op deze foto leiden af. Kun jij ze opruimen en het imago verbeteren?,rain,nl
46,Can you brighten the shadows and improve the exposure in this photo?,LLIE,en
47,Pouvez-vous éclaircir les ombres et améliorer l’exposition sur cette photo ?,LLIE,fr
48,¿Puedes iluminar las sombras y mejorar la exposición en esta foto?,LLIE,es
49,Können Sie die Schatten aufhellen und die Belichtung in diesem Foto verbessern?,LLIE,de
50,Kun jij de schaduwen op deze foto helderder maken en de belichting verbeteren?,LLIE,nl
51,The rain streaks in this photo are too noticeable. Could you edit them out and enhance the scene?,rain,en
52,Les traînées de pluie sur cette photo sont trop visibles. Pourriez-vous les supprimer et améliorer la scène ?,rain,fr
53,Las rayas de lluvia en esta foto son demasiado notorias. ¿Podrías editarlos y mejorar la escena?,rain,es
54,Die Regenstreifen auf diesem Foto sind zu auffällig. Könnten Sie sie herausschneiden und die Szene verbessern?,rain,de
55,De regenstrepen op deze foto zijn te opvallend. Kun je ze bewerken en de scène verbeteren?,rain,nl
56,Bring out the warm hues of the coral heads in the shallow reef scene.,UWIR,en
57,Faites ressortir les teintes chaudes des têtes de corail dans la scène des récifs peu profonds.,UWIR,fr
58,Resalte los tonos cálidos de las cabezas de coral en la escena del arrecife poco profundo.,UWIR,es
59,Bringen Sie die warmen Farbtöne der Korallenköpfe in der flachen Riffszene zur Geltung.,UWIR,de
60,Breng de warme tinten van de koraalkoppen naar voren in het ondiepe riftafereel.,UWIR,nl
61,Can you brighten up this dark image and make it sharper?,LLIE,en
62,Pouvez-vous éclaircir cette image sombre et la rendre plus nette ?,LLIE,fr
63,¿Puedes iluminar esta imagen oscura y hacerla más nítida?,LLIE,es
64,Können Sie dieses dunkle Bild aufhellen und schärfer machen?,LLIE,de
65,Kun jij dit donkere beeld opfleuren en scherper maken?,LLIE,nl
66,"Could you increase the resolution of this city park shot so the benches, trees, and fountain water are sharp?",SR,en
67,"Pourriez-vous augmenter la résolution de cette photo d'un parc urbain afin que les bancs, les arbres et l'eau de la fontaine soient nets ?",SR,fr
68,"¿Podrías aumentar la resolución de esta toma de un parque de la ciudad para que los bancos, los árboles y el agua de la fuente sean nítidos?",SR,es
69,"Könnten Sie die Auflösung dieser Stadtparkaufnahme erhöhen, damit die Bänke, Bäume und das Brunnenwasser scharf sind?",SR,de
70,"Kun je de resolutie van deze stadsparkopname verhogen, zodat de banken, bomen en het fonteinwater scherp zijn?",SR,nl
71,Can you clean up the blur and make this picture clearer?,blur,en
72,Pouvez-vous nettoyer le flou et rendre cette image plus claire ?,blur,fr
73,¿Puedes limpiar el desenfoque y aclarar esta imagen?,blur,es
74,Können Sie die Unschärfe beseitigen und das Bild klarer machen?,blur,de
75,Kun jij de onscherpte opruimen en deze foto duidelijker maken?,blur,nl
76,Can you make this blurry book club photo sharper so the book covers and people’s smiles are crisp?,SR,en
77,Pouvez-vous rendre cette photo floue de club de lecture plus nette pour que les couvertures de livres et les sourires des gens soient nets ?,SR,fr
78,¿Puedes hacer que esta foto borrosa del club de lectura sea más nítida para que las portadas de los libros y las sonrisas de las personas sean nítidas?,SR,es
79,"Können Sie dieses verschwommene Foto eines Buchclubs schärfer machen, damit die Buchumschläge und das Lächeln der Leute klarer hervortreten?",SR,de
80,"Kun jij deze wazige boekenclubfoto scherper maken, zodat de boekomslagen en de glimlach van mensen helder zijn?",SR,nl
81,Bring back the deep orange color in the sponges while maintaining the soft blue background water.,UWIR,en
82,Redonnez la couleur orange foncé aux éponges tout en conservant le fond bleu doux de l'eau.,UWIR,fr
83,Recupera el color naranja intenso de las esponjas manteniendo el suave fondo azul del agua.,UWIR,es
84,Bringen Sie die tieforange Farbe der Schwämme zurück und behalten Sie gleichzeitig den weichen blauen Hintergrund des Wassers bei.,UWIR,de
85,Breng de dieporanje kleur in de sponzen terug met behoud van het zachtblauwe achtergrondwater.,UWIR,nl
86,This image is drenched in rain streaks. Could you make it look clear and sunny?,rain,en
87,Cette image est trempée de traînées de pluie. Pourriez-vous le rendre clair et ensoleillé ?,rain,fr
88,Esta imagen está empapada de rayas de lluvia. ¿Podrías hacer que parezca claro y soleado?,rain,es
89,"Dieses Bild ist von Regenstreifen durchnässt. Könnten Sie dafür sorgen, dass es klar und sonnig aussieht?",rain,de
90,Dit beeld is doordrenkt van regenstrepen. Kun jij het er helder en zonnig uit laten zien?,rain,nl
91,This image looks like it was taken on a foggy day. Can you make it clearer?,haze,en
92,Cette image semble avoir été prise un jour de brouillard. Pouvez-vous être plus clair ?,haze,fr
93,Esta imagen parece tomada en un día con niebla. ¿Puedes dejarlo más claro?,haze,es
94,Dieses Bild scheint an einem nebligen Tag aufgenommen worden zu sein. Können Sie es klarer machen?,haze,de
95,Deze foto ziet eruit alsof hij op een mistige dag is gemaakt. Kun je het duidelijker maken?,haze,nl
96,Please upscale this photo of my bookshelf so the book titles and cover designs are readable.,SR,en
97,Veuillez mettre à niveau cette photo de ma bibliothèque afin que les titres des livres et les couvertures soient lisibles.,SR,fr
98,Mejore esta foto de mi estantería para que los títulos de los libros y los diseños de las portadas sean legibles.,SR,es
99,"Bitte vergrößern Sie dieses Foto meines Bücherregals, damit die Buchtitel und Cover-Designs lesbar sind.",SR,de
